APR Percentage,Bankruptcy Fore Closure Check,Current Mortgage Balance,Estimated Credit Score Band Id,Estimated Credit Score,Estimated Property Value,Is Best Offer,Lender Id,Lender Rank,Loan Amount Requested,OfferId,Origination Fee,Other Lender Fees,Property City,Property State,Property Type Id,Property Zip Code,QuestionerId,Requested Loan Type Id,State,Status ,Veteran
,no,225000,,3,400000,,,,320000,c3413767-5a5c-4955-895a-37b89f8f386d,,,Buzzards Bay,MA,1,2532,064fc148-f61e-4428-a653-4d5be9bcd822,2,MA,2,No
,no,225000,,5,400000,,,,225000,c3413767-5a5c-4955-895a-37b89f8f386d,,,Buzzards Bay,MA,1,2532,064fc148-f61e-4428-a653-4d5be9bcd822,2,MA,2,No
,no,87000,,3,275000,,,,87000,66206da2-3b3d-405e-9f40-a6994ad834e9,,,Bakersfield,CA,1,93311,caf65707-3e61-4ee9-bfd8-7bbe4e805845,2,CA,1,No
,no,87000,,3,275000,,,,87000,c693c532-ca58-4033-ba7e-5ec8ae003e56,,,Bakersfield,CA,1,93311,caf65707-3e61-4ee9-bfd8-7bbe4e805845,2,CA,2,No
,no,87000,,3,275000,,,,87000,f8cbf13e-59b8-4399-8359-bcd38596a51e,,,Bakersfield,CA,1,93311,caf65707-3e61-4ee9-bfd8-7bbe4e805845,2,CA,2,No
,no,87000,,3,275000,,,,87000,967a2dfe-27eb-49e6-a51b-6965753d66a0,,,Bakersfield,CA,1,93311,caf65707-3e61-4ee9-bfd8-7bbe4e805845,2,CA,2,No
,no,90000,,3,275000,,,,90000,66206da2-3b3d-405e-9f40-a6994ad834e9,,,Bakersfield,CA,1,93311,caf65707-3e61-4ee9-bfd8-7bbe4e805845,2,CA,1,No
,no,90000,,3,275000,,,,90000,c693c532-ca58-4033-ba7e-5ec8ae003e56,,,Bakersfield,CA,1,93311,caf65707-3e61-4ee9-bfd8-7bbe4e805845,2,CA,2,No
,no,90000,,3,275000,,,,90000,f8cbf13e-59b8-4399-8359-bcd38596a51e,,,Bakersfield,CA,1,93311,caf65707-3e61-4ee9-bfd8-7bbe4e805845,2,CA,2,No
,no,90000,,3,275000,,,,90000,967a2dfe-27eb-49e6-a51b-6965753d66a0,,,Bakersfield,CA,1,93311,caf65707-3e61-4ee9-bfd8-7bbe4e805845,2,CA,2,No
,no,300000,,3,550000,,,,345000,99b264e8-bcf2-416d-b07a-b2c86c500892,,,Waldwick,NJ,1,7463,69677415-42ac-4dd1-9cd6-a93ea91bfb38,2,NJ,2,No
,no,300000,,3,550000,,,,345000,4c852235-fc17-43e9-a3c7-8e98f0d630fe,,,Waldwick,NJ,1,7463,69677415-42ac-4dd1-9cd6-a93ea91bfb38,2,NJ,2,No
,no,300000,,3,550000,,,,345000,bf0e22fc-03ab-4821-b6f5-df8a5c8b25c7,,,Waldwick,NJ,1,7463,69677415-42ac-4dd1-9cd6-a93ea91bfb38,2,NJ,2,No
,no,300000,,3,550000,,,,345000,0de7b4f1-2860-4a4c-92d7-36faad10b7bd,,,Waldwick,NJ,1,7463,69677415-42ac-4dd1-9cd6-a93ea91bfb38,2,NJ,2,No
,no,300000,,3,550000,,,,345000,6c874404-fbcc-4ed4-af39-40fc25f06518,,,Waldwick,NJ,1,7463,69677415-42ac-4dd1-9cd6-a93ea91bfb38,2,NJ,2,No
,no,300000,,3,325000,,,,315000,9fff000e-b8ab-41ac-8f91-eab437a6f0c1,,,Morgantown,PA,1,19543,63a2b57a-2227-4736-9c5e-2e8ec6c947ff,2,PA,2,No
,no,300000,,3,325000,,,,315000,57fba281-395c-4fca-bb3d-6aca48033c13,,,Morgantown,PA,1,19543,63a2b57a-2227-4736-9c5e-2e8ec6c947ff,2,PA,2,No
,no,225000,,5,400000,,,,280000,3077e78f-8bce-4499-8e66-c41d24f0546e,,,New Rochelle,NY,1,10805,1f193106-7358-42eb-88bc-f54e608199a3,2,NY,2,No
,no,225000,,5,400000,,,,280000,c240708b-29a3-43b1-bf3e-7a3f3e058c7d,,,New Rochelle,NY,1,10805,1f193106-7358-42eb-88bc-f54e608199a3,2,NY,2,No
,no,225000,,5,400000,,,,280000,0226b643-0bc6-43ef-9612-243590b67495,,,New Rochelle,NY,1,10805,1f193106-7358-42eb-88bc-f54e608199a3,2,NY,2,No
,no,225000,,5,400000,,,,280000,80060e90-3ada-4b5b-88f6-18cd56ab279b,,,New Rochelle,NY,1,10805,1f193106-7358-42eb-88bc-f54e608199a3,2,NY,2,No
,no,225000,,5,400000,,,,280000,0fd0b8fc-8767-4b80-aae0-98aadc03d6ab,,,New Rochelle,NY,1,10805,1f193106-7358-42eb-88bc-f54e608199a3,2,NY,2,No
,no,300000,,3,800000,,,,300000,fb0b7a74-b2fe-4be2-a493-eda6cb16157d,,,Summit,NJ,1,7901,7423263a-9bae-4338-84ef-1e4cd7761054,2,NJ,1,No
,no,300000,,3,800000,,,,300000,1ea3f538-097c-42c3-bf85-21a2b233241b,,,Summit,NJ,1,7901,7423263a-9bae-4338-84ef-1e4cd7761054,2,NJ,1,No
,no,225000,,7,425000,,,,275000,d986ab76-e4a8-42cc-be1f-a87b227ba63f,,,Belfair,WA,1,98528,b2bc1b42-d3e0-4559-97b0-6fd411909f82,2,WA,1,Yes
,no,180000,,5,275000,,,,220000,5c38dfff-1568-49c1-a14d-28421cb1e61e,,,Clover,SC,1,29710,f13c3bad-00b3-40d2-8107-eca36df24df0,2,SC,1,No
,no,300000,,5,325000,,,,300000,6e073b8e-ef1c-4e68-b000-05e370911c1d,,,Annapolis,MD,1,21409,38cbe024-9761-4a6e-852c-0ff0ba24ccc1,2,MD,2,No
,no,300000,,5,325000,,,,300000,30be7a70-8e5b-43d8-b657-aba049f64f75,,,Annapolis,MD,1,21409,38cbe024-9761-4a6e-852c-0ff0ba24ccc1,2,MD,2,No
,no,300000,,5,325000,,,,300000,51d179c0-2a77-4f34-8f4b-d96cdbad204b,,,Annapolis,MD,1,21409,38cbe024-9761-4a6e-852c-0ff0ba24ccc1,2,MD,2,No
,no,300000,,5,325000,,,,300000,22dc6537-fab2-4754-91d4-15cb704545a4,,,Annapolis,MD,1,21409,38cbe024-9761-4a6e-852c-0ff0ba24ccc1,2,MD,2,No
,no,300000,,5,325000,,,,300000,a798378f-3b62-4b6a-95db-a37a9ab8b033,,,Annapolis,MD,1,21409,38cbe024-9761-4a6e-852c-0ff0ba24ccc1,2,MD,2,No
,no,135000,,3,275000,,,,135000,3abc394b-5558-4101-8400-bbdbf6a856c0,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,135000,,3,275000,,,,135000,fee814da-14ed-4a23-8018-e91b7bb9868a,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,135000,,3,275000,,,,135000,bce6c477-8847-4f91-9999-de0d844ff3fe,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,135000,,3,275000,,,,135000,c85fcec8-062e-422b-aa8b-25b8b1a9563f,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,135000,,3,275000,,,,135000,56338597-b2bb-49f8-98f4-07ac312805f9,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,135000,,3,275000,,,,135000,1f57806e-8611-42db-b29c-078b6b7cb4c3,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,135000,,3,275000,,,,135000,d21035b5-dc52-4524-ae6c-ff9c8b1cb8b1,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,135000,,3,275000,,,,135000,b774b2d7-b2ba-44f7-9d40-183342ac5c3e,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,135000,,3,275000,,,,135000,50674c2f-326a-4ace-920f-171912c9c1cd,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,135000,,3,275000,,,,135000,b26c7850-57af-42eb-8213-ff52216f21ff,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,135000,,3,275000,,,,135000,608d131f-6c78-4227-b0d0-77bc569cf204,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,135000,,3,275000,,,,135000,80bd7d8f-769f-4231-9ffa-02e3c826a1c7,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,135000,,3,275000,,,,135000,b16654c8-8e59-4836-b489-f1d8c359a04b,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,135000,,3,275000,,,,135000,e8714ee1-d03a-4374-b270-a5fd245a46fd,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,135000,,3,275000,,,,135000,2fa94f9e-5589-4645-84fa-a8ca2ac6ad32,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,135000,,3,275000,,,,135000,2e097940-edb5-4d9e-9f90-740b84b1a5e7,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,135000,,3,275000,,,,135000,fbd7629c-1c92-490f-9489-82dae880064c,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,135000,,3,275000,,,,135000,0a6c3b92-aee4-4551-a750-04eac4d042c8,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,135000,,3,275000,,,,135000,4c756d2e-f447-4e02-80ad-439b3f2c8b34,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,135000,,3,275000,,,,135000,3244c310-e94e-4bc2-aa45-d7952460e272,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,135000,,3,275000,,,,135000,1d70a20d-1368-4116-9062-14904c7d7816,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,135000,,3,275000,,,,135000,61239339-5d43-463c-8303-4267d03574ef,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,135000,,3,275000,,,,135000,d8cf1908-4fe0-4780-bea3-71be6ba9b706,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,135000,,3,275000,,,,135000,36d35e6a-f6fd-42f8-9578-25700e80af27,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,135000,,3,275000,,,,135000,f5589d6f-bd0c-42d1-a18f-3b3bb60b5631,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,135000,,3,275000,,,,135000,4fa5c8f3-fbbb-4eb7-81e7-357d3a2d09e6,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,135000,,3,275000,,,,135000,1eef0b33-06ad-44e7-a0eb-5ec32394673e,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,135000,,3,275000,,,,135000,cf9a7b5b-e9ab-4250-ad8c-6485d6068677,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,135000,,3,275000,,,,135000,2c5bba19-a3a2-4236-a181-2c4ea781d50e,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,135000,,3,275000,,,,135000,50abc5f3-ed58-4eeb-96d9-0b4fe2adfc11,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,135000,,3,275000,,,,135000,bb00e864-3a3a-4835-98e9-785e28e9eee0,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,140000,,3,275000,,,,135000,3abc394b-5558-4101-8400-bbdbf6a856c0,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,140000,,3,275000,,,,135000,fee814da-14ed-4a23-8018-e91b7bb9868a,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,140000,,3,275000,,,,135000,bce6c477-8847-4f91-9999-de0d844ff3fe,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,140000,,3,275000,,,,135000,c85fcec8-062e-422b-aa8b-25b8b1a9563f,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,140000,,3,275000,,,,135000,56338597-b2bb-49f8-98f4-07ac312805f9,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,140000,,3,275000,,,,135000,1f57806e-8611-42db-b29c-078b6b7cb4c3,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,140000,,3,275000,,,,135000,d21035b5-dc52-4524-ae6c-ff9c8b1cb8b1,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,140000,,3,275000,,,,135000,b774b2d7-b2ba-44f7-9d40-183342ac5c3e,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,140000,,3,275000,,,,135000,50674c2f-326a-4ace-920f-171912c9c1cd,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,140000,,3,275000,,,,135000,b26c7850-57af-42eb-8213-ff52216f21ff,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,140000,,3,275000,,,,135000,608d131f-6c78-4227-b0d0-77bc569cf204,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,140000,,3,275000,,,,135000,80bd7d8f-769f-4231-9ffa-02e3c826a1c7,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,140000,,3,275000,,,,135000,b16654c8-8e59-4836-b489-f1d8c359a04b,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,140000,,3,275000,,,,135000,e8714ee1-d03a-4374-b270-a5fd245a46fd,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,140000,,3,275000,,,,135000,2fa94f9e-5589-4645-84fa-a8ca2ac6ad32,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,140000,,3,275000,,,,135000,2e097940-edb5-4d9e-9f90-740b84b1a5e7,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,140000,,3,275000,,,,135000,fbd7629c-1c92-490f-9489-82dae880064c,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,140000,,3,275000,,,,135000,0a6c3b92-aee4-4551-a750-04eac4d042c8,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,140000,,3,275000,,,,135000,4c756d2e-f447-4e02-80ad-439b3f2c8b34,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,140000,,3,275000,,,,135000,3244c310-e94e-4bc2-aa45-d7952460e272,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,140000,,3,275000,,,,135000,1d70a20d-1368-4116-9062-14904c7d7816,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,140000,,3,275000,,,,135000,61239339-5d43-463c-8303-4267d03574ef,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,140000,,3,275000,,,,135000,d8cf1908-4fe0-4780-bea3-71be6ba9b706,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,140000,,3,275000,,,,135000,36d35e6a-f6fd-42f8-9578-25700e80af27,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,140000,,3,275000,,,,135000,f5589d6f-bd0c-42d1-a18f-3b3bb60b5631,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,140000,,3,275000,,,,135000,4fa5c8f3-fbbb-4eb7-81e7-357d3a2d09e6,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,140000,,3,275000,,,,135000,1eef0b33-06ad-44e7-a0eb-5ec32394673e,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,140000,,3,275000,,,,135000,cf9a7b5b-e9ab-4250-ad8c-6485d6068677,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,140000,,3,275000,,,,135000,2c5bba19-a3a2-4236-a181-2c4ea781d50e,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,140000,,3,275000,,,,135000,50abc5f3-ed58-4eeb-96d9-0b4fe2adfc11,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,140000,,3,275000,,,,135000,bb00e864-3a3a-4835-98e9-785e28e9eee0,,,Jacksonville,FL,1,32218,9a367dd6-bbf5-4cdd-b3e8-2926e3a07b3c,2,CA,2,Yes
,no,100000,,9,275000,,,,160000,abca3aac-ba19-4fd6-aa4d-c5058f1eee9f,,,Dallas,TX,1,75249,95815eb3-14c0-43c3-8dbd-0c16acfb0a9a,2,TX,1,No
,no,120000,,9,275000,,,,180000,abca3aac-ba19-4fd6-aa4d-c5058f1eee9f,,,Dallas,TX,1,75249,95815eb3-14c0-43c3-8dbd-0c16acfb0a9a,2,TX,1,No
,no,300000,,3,700000,,,,300000,06ddcc2e-3133-4c1b-a3f8-86ddb59873fc,,,Portland,OR,1,97229,e4be834a-f4f7-4891-9b3d-51382a5ae5da,2,OR,1,No
,no,300000,,3,700000,,,,300000,5fb85a09-b6a2-40c8-9295-5aee253d4546,,,Portland,OR,1,97229,e4be834a-f4f7-4891-9b3d-51382a5ae5da,2,OR,1,No
,no,300000,,3,700000,,,,300000,06ddcc2e-3133-4c1b-a3f8-86ddb59873fc,,,Portland,OR,1,97229,e4be834a-f4f7-4891-9b3d-51382a5ae5da,2,OR,1,No
,no,300000,,3,700000,,,,300000,5fb85a09-b6a2-40c8-9295-5aee253d4546,,,Portland,OR,1,97229,e4be834a-f4f7-4891-9b3d-51382a5ae5da,2,OR,1,No
,no,300000,,3,700000,,,,300000,06ddcc2e-3133-4c1b-a3f8-86ddb59873fc,,,Portland,OR,1,97229,e4be834a-f4f7-4891-9b3d-51382a5ae5da,2,OR,1,No
,no,300000,,3,700000,,,,300000,5fb85a09-b6a2-40c8-9295-5aee253d4546,,,Portland,OR,1,97229,e4be834a-f4f7-4891-9b3d-51382a5ae5da,2,OR,1,No
,no,105000,,7,140000,,,,112000,a3d141f2-ee71-4223-b4fb-d0fc04fa55c1,,,El Paso,TX,1,79922,9149f191-05f1-4c5a-8ccc-c4b20e48f5bb,2,TX,2,No
,no,105000,,7,140000,,,,112000,e61ef460-50ff-48c6-aed0-506409c925bd,,,El Paso,TX,1,79922,9149f191-05f1-4c5a-8ccc-c4b20e48f5bb,2,TX,2,No
,no,105000,,7,140000,,,,112000,a810364a-5ec1-43eb-9a46-2c5c8f17fc90,,,El Paso,TX,1,79922,9149f191-05f1-4c5a-8ccc-c4b20e48f5bb,2,TX,2,No
,no,115000,,3,350000,,,,115000,6d4c742e-e9db-4fc1-bb61-435dcd7c5e29,,,San Tan Valley,AZ,1,85140,b4db5cdc-1c16-44a5-92f0-bfced876fe5c,2,AZ,2,No
,no,115000,,3,350000,,,,115000,6a45707b-f73e-4a1a-854a-444c8c4e637b,,,San Tan Valley,AZ,1,85140,b4db5cdc-1c16-44a5-92f0-bfced876fe5c,2,AZ,2,No
,no,350000,,3,550000,,,,445000,6e2b6c8d-0dff-4124-bfc2-f56e4fb47f39,,,Yakima,WA,1,98908,ee821fc8-a950-4145-9bec-d72ec063025a,2,WA,2,No
,no,350000,,3,550000,,,,445000,05090449-8024-4cce-8fb8-0a00f739a949,,,Yakima,WA,1,98908,ee821fc8-a950-4145-9bec-d72ec063025a,2,WA,2,No
,no,350000,,3,550000,,,,445000,e2bd3d55-b7cf-4c9a-b107-1fd641b8a844,,,Yakima,WA,1,98908,ee821fc8-a950-4145-9bec-d72ec063025a,2,WA,2,No
,no,350000,,3,550000,,,,445000,39d088fc-f7d3-422f-bc89-ee71a5d29471,,,Yakima,WA,1,98908,ee821fc8-a950-4145-9bec-d72ec063025a,2,WA,2,No
,no,350000,,3,550000,,,,445000,d8d6ffda-1a9f-4570-84e6-88ebf4f1345c,,,Yakima,WA,1,98908,ee821fc8-a950-4145-9bec-d72ec063025a,2,WA,2,No
,no,350000,,3,550000,,,,445000,cdb0f8ea-c0a9-4920-8615-1dc4b9910822,,,Yakima,WA,1,98908,ee821fc8-a950-4145-9bec-d72ec063025a,2,WA,2,No
,no,350000,,3,550000,,,,445000,42dbd0a3-c0f6-4ce8-89c7-8d38a5c2edca,,,Yakima,WA,1,98908,ee821fc8-a950-4145-9bec-d72ec063025a,2,WA,2,No
,no,350000,,3,550000,,,,445000,604ed641-9e56-42d8-bd1f-2c00460ba795,,,Yakima,WA,1,98908,ee821fc8-a950-4145-9bec-d72ec063025a,2,WA,2,No
,bankruptcy,400000,,5,450000,,,,420000,0f27a93d-53bc-4aa8-9951-3279bbfb308d,,,Bonney Lake,WA,1,98391,e1387a9e-5b45-4b29-9691-491972cc0124,2,WA,1,No
,foreclosure,125000,,7,275000,,,,125000,4038ac8f-96bf-4437-865b-4570c5ed4db9,,,Gresham,OR,1,97080,a203d40e-7bc1-4c11-b701-66dfcc14a22d,2,OR,2,No
,foreclosure,125000,,7,275000,,,,125000,f85900ce-195d-4935-9292-b7460adfc5f6,,,Gresham,OR,1,97080,a203d40e-7bc1-4c11-b701-66dfcc14a22d,2,OR,2,No
,no,60000,,3,95000,,,,75000,b87de3b8-d1e7-4b76-80e6-d437c970fa07,,,New Kensington,PA,1,15068,d5c01e25-2998-447e-bd3e-f7ef55f454b2,2,PA,2,No
,no,60000,,3,95000,,,,75000,343f841a-58ff-47d0-b7c8-8b1123783053,,,New Kensington,PA,1,15068,d5c01e25-2998-447e-bd3e-f7ef55f454b2,2,PA,2,No
,no,60000,,3,95000,,,,75000,0e038f1f-ee6a-417b-9e19-34c5f46a49a0,,,New Kensington,PA,1,15068,d5c01e25-2998-447e-bd3e-f7ef55f454b2,2,PA,2,No
,no,60000,,3,95000,,,,75000,0b1a5b6f-63d9-4842-8525-544249c8755f,,,New Kensington,PA,1,15068,d5c01e25-2998-447e-bd3e-f7ef55f454b2,2,PA,2,No
,no,60000,,3,95000,,,,75000,7dc59542-60f8-4d3b-bce1-ba47f662a319,,,New Kensington,PA,1,15068,d5c01e25-2998-447e-bd3e-f7ef55f454b2,2,PA,2,No
,no,60000,,5,700000,,,,560000,0f52d5f9-a97c-4c1c-94d1-8490f2ca63f0,,,La Verne,CA,1,91750,d2c497f3-a92f-48b0-a19c-788a2af049f7,2,CA,1,No
,no,60000,,5,700000,,,,560000,30a03cba-6a5d-4bd5-8453-560b584cfe08,,,La Verne,CA,1,91750,d2c497f3-a92f-48b0-a19c-788a2af049f7,2,CA,1,No
,no,60000,,3,70000,,,,60000,7d326293-61f3-4f9f-ad29-01d395131ab0,,,Arcade,NY,1,14009,17846991-bf3d-4107-801b-bf39d1df509f,2,NY,2,No
,no,60000,,3,70000,,,,60000,ac7b74b5-800a-47c9-b8da-9cf57a0bc28d,,,Arcade,NY,1,14009,17846991-bf3d-4107-801b-bf39d1df509f,2,NY,2,No
,no,60000,,3,70000,,,,60000,42a69f53-6db6-4cfe-b830-b69f1b4870b7,,,Arcade,NY,1,14009,17846991-bf3d-4107-801b-bf39d1df509f,2,NY,2,No
,no,60000,,3,70000,,,,60000,a277f436-d44f-4da1-a11e-86daefb46879,,,Arcade,NY,1,14009,17846991-bf3d-4107-801b-bf39d1df509f,2,NY,2,No
,no,250000,,3,400000,,,,295000,2935205a-172b-45c9-87d2-e8e9d5466e26,,,Salem,MA,3,1970,de404088-612f-4b76-bac8-9858f387d9ae,2,MA,2,No
,no,250000,,3,400000,,,,295000,95c67628-b609-44cd-b24f-be9aa1bc857b,,,Salem,MA,3,1970,de404088-612f-4b76-bac8-9858f387d9ae,2,MA,2,No
,no,250000,,3,400000,,,,295000,bb412f80-a830-47ca-a8b9-0043345dce9e,,,Salem,MA,3,1970,de404088-612f-4b76-bac8-9858f387d9ae,2,MA,2,No
,no,250000,,3,400000,,,,295000,740a2117-8fbe-4dd6-9913-d49a183f25a4,,,Salem,MA,3,1970,de404088-612f-4b76-bac8-9858f387d9ae,2,MA,2,No
,no,250000,,3,400000,,,,295000,33aaa249-5c50-4b01-af2d-d1a4e040cedb,,,Salem,MA,3,1970,de404088-612f-4b76-bac8-9858f387d9ae,2,MA,2,No
,no,250000,,3,400000,,,,295000,569cbbc5-2811-4922-82d7-2ae62facd1a5,,,Salem,MA,3,1970,de404088-612f-4b76-bac8-9858f387d9ae,2,MA,2,No
,no,250000,,3,400000,,,,295000,16837425-40e7-411c-afd1-01fe265cee9d,,,Salem,MA,3,1970,de404088-612f-4b76-bac8-9858f387d9ae,2,MA,2,No
,no,250000,,3,400000,,,,295000,70a219d4-a3fc-4db2-928c-525405d6c746,,,Salem,MA,3,1970,de404088-612f-4b76-bac8-9858f387d9ae,2,MA,2,No
,no,250000,,3,400000,,,,295000,fb6510c2-6f8e-4946-98bc-77f1d53840b5,,,Salem,MA,3,1970,de404088-612f-4b76-bac8-9858f387d9ae,2,MA,2,No
